lang,audio_id,duration_sec,sample_rate,audio_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
1,20141124-0900-PLENARY-15-de_20141124-21:08:54_25,0.7599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_199/audio_10.wav,-586.3123,150.94315,-23.269482,40.394882,-16.464624,-14.870678,4.8351936,-12.977864,-10.641056,-2.9349518,-12.973743,7.5160837,-16.841496,1.3339386,0.13459074,0.38377476,0.45967013,0.35046342,-0.02779696,-0.56964606,0.5442268,-0.15992558,-0.39655685,-0.16352978,-0.12375534,-0.319962,0.10222139,-0.038377997,0.31343034,0.07087066,-0.12542991,0.22961485,0.013766609,-0.17083758,-0.07079104,0.13267584,-0.047789168,0.20211026,0.063613206
5,20170215-0900-PLENARY-4-de_20170215-10:48:52_5,9.84,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_36/audio_4.wav,-384.28024,59.40553,-36.99368,3.1349347,-29.374271,-25.677547,-19.095991,-28.676027,-10.63985,-10.143576,-11.716066,-4.361156,-18.953857,-0.07544056,0.14574419,-0.036112506,-0.0073181926,0.015487012,-0.020822147,-0.0011332168,-0.0054335194,-0.006803257,0.0004161612,-0.011303075,-0.023810528,-0.010253831,-0.04643346,-0.0039244355,0.004582737,0.0143700065,0.010754783,0.0187392,0.020227728,0.011211781,0.0068138517,0.004078656,0.018577531,0.0007632253,0.008512768
2,20140414-0900-PLENARY-15-de_20140414-19:18:22_5,8.0399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_106/audio_3.wav,-512.3658,103.60663,-13.896499,30.57608,-16.308958,-14.566828,-11.273575,-6.2447424,-16.976086,3.0085504,-15.605411,7.5734415,-12.071601,0.016992124,0.0138988355,-0.01573709,-0.016069124,0.006073602,0.021504793,0.028334403,0.0039196275,-0.007276696,-0.007283252,-0.005894139,0.0013555342,-0.0034464402,-0.013599466,-0.013880646,-0.0023084052,-0.0020571763,-0.0069078533,-0.0007286979,0.0047684414,-0.0032838031,-0.0146147525,-0.0115194535,-0.003476286,-0.0032453437,-0.0054352195
2,20160705-0900-PLENARY-13-de_20160705-16:51:23_40,2.7,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_617/audio_1.wav,-439.77676,87.87278,-48.6251,34.122,-26.667547,-11.104547,-17.43626,-29.730057,-9.331063,-12.4524145,-14.700274,1.4473943,-16.371294,-1.0269684,-0.3591401,-0.040767238,-0.17346352,-0.06710586,0.023339456,0.032226045,0.032148827,0.112851806,-0.002421548,0.02022985,0.011102673,0.09602786,0.04360534,-0.08548031,0.017504899,-0.044904336,0.0042037927,0.004899126,0.019533038,-0.026404938,0.014545979,0.035698127,0.017098201,-0.005411697,0.03459006
2,20140225-0900-PLENARY-14-de_20140225-18:21:31_2,5.8994375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_21/audio_5.wav,-404.4929,76.142296,-38.743275,32.185993,-37.61805,-16.10813,-29.71626,9.6306925,-28.61105,3.8620224,-16.48132,-4.4238667,-8.940589,-0.04104586,-0.24418175,-0.08002623,0.051528808,0.013704946,0.0050822822,-0.0056881243,0.0986637,-0.013949452,0.029831218,-0.009537255,0.016718812,0.02045686,-0.16812344,-0.0023132034,0.041710164,-0.0066528087,-0.0027059766,-0.004034406,0.028341694,0.020121856,0.013749661,-0.006738163,0.0046156235,-0.0034750535,0.02067786
5,20120611-0900-PLENARY-13-de_20120611-17:40:53_21,3.9199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_59/audio_11.wav,-540.60254,86.23675,-0.1938025,45.01115,-14.509742,4.396616,-16.654106,-7.005141,-9.900363,-8.514693,-5.473316,0.63679886,-4.8114114,-0.6913376,-0.058808584,-0.16018324,-0.016152225,-0.0049645854,0.0054954365,0.16480866,-0.00013010843,0.056081355,0.05550152,-0.024901573,0.044727083,0.09798188,0.027764203,-0.0032336516,-0.0070207,0.045792792,-0.0068338453,-0.006610644,-0.018140744,-0.021729413,-0.0023681046,0.030506192,-0.009699326,0.022326358,0.029835066
1,20170426-0900-PLENARY-16-de_20170426-21:40:01_24,0.6799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_511/audio_3.wav,-780.1395,63.576263,22.285461,20.974554,17.58879,-7.501751,-16.081993,-16.770058,-12.430058,-18.099817,-10.594921,-12.954718,-9.93735,0.01605089,-0.17291558,-0.40476805,-0.56241465,-0.6090326,-0.1655185,-0.4244206,-0.27230728,-0.20163107,-0.08233843,-0.1345216,0.108886324,0.079153486,-0.5437489,-0.29688203,-0.167788,-0.21039757,-0.12860113,-0.07477874,-0.12871237,0.08939522,0.007504912,0.23340175,0.24016416,0.0052042394,0.17591205
5,20160607-0900-PLENARY-4-de_20160607-12:24:42_4,8.1,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_164/audio_3.wav,-414.77628,56.615696,-40.642704,33.656364,-28.852024,-34.631573,-21.479366,-27.860704,-19.540417,-6.3183913,-26.16936,0.80072194,-15.581237,0.15040593,-0.00054730795,-0.029223291,0.018344324,-0.006838541,0.017114613,-0.02223253,-0.017640753,-0.011387605,0.005186923,-0.012935903,8.197954e-05,-0.0037455494,0.025966158,4.408774e-05,0.002229285,0.010054813,-0.010692296,0.0033020955,-0.01163835,-0.017174985,0.00011068649,0.0098077655,0.017399604,0.011325002,0.0121212825
5,20201007-0900-PLENARY-de_20201007-15:27:23_3,3.61925,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_316/audio_8.wav,-390.09863,33.480648,-4.5737424,26.388046,-19.76717,-31.112785,-7.270823,-11.6814,-26.76706,-15.315769,-14.534734,-13.0010395,-5.180611,0.751862,-0.071519315,-0.13784514,0.09024951,-0.07824886,-0.06779272,-0.09210091,-0.012735372,-0.018096445,-0.03899062,-0.026292678,-0.0037034545,-0.011784051,-0.23523901,0.018169105,0.020076135,-0.009411069,0.025200797,0.008156118,0.03881755,-0.0040432103,-0.00607536,-0.005926414,0.019537773,-0.037111152,-0.043879494
1,20101215-0900-PLENARY-3-de_20101215-10:15:23_8,7.1989375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_19/audio_8.wav,-391.66327,45.790077,13.441371,15.408718,-1.2542067,-23.577799,-25.038645,-1.9752952,-18.949076,-3.9502773,-13.827107,-0.743946,-8.2666445,-0.23572205,0.035063755,0.016833263,0.021595629,0.006617072,-0.004449193,0.020683732,0.022207055,-0.025466586,-0.029851632,0.001946693,0.011178393,0.011615826,0.02237487,0.026517604,0.03005312,0.0071232226,0.011092058,0.008845025,0.011173495,0.0043812958,-0.024465699,0.018965181,-0.008723779,-0.0014670849,-0.006434814
5,20131009-0900-PLENARY-17-de_20131009-19:56:22_17,9.4,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_33/audio_8.wav,-382.26758,77.373955,-30.580235,32.071957,-30.879967,-11.152476,-24.917652,-0.21954754,-17.247196,-1.2122988,-8.633377,-11.244778,-3.5328937,-0.28149068,-0.0841149,-0.020530606,0.0021984007,0.005395362,0.006028576,0.01369683,0.0047919936,0.04388895,0.013764084,0.00679566,0.050832562,0.02472627,0.024032831,-0.011083559,0.017808177,0.0058535435,0.023311367,0.0035945605,0.008626789,-0.015095703,0.008593448,0.010297373,0.00070008816,0.009935713,0.008204548
1,20130703-0900-PLENARY-17-de_20130703-20:25:25_10,3.13975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_49/audio_5.wav,-463.06134,105.244,-5.462072,36.390015,-22.245789,4.1031976,-23.739033,3.5484405,-11.904593,-5.926048,-7.4140425,3.3080285,-13.085689,-0.43786204,-0.076731764,-0.14300466,0.07150474,0.17852332,0.08707525,0.14777003,0.069457635,-0.021368172,-0.026854904,0.017087232,-0.01184944,0.034337502,0.004191107,-0.03964586,-0.057857465,0.028655967,0.11169543,-0.027442608,-0.0048049637,-0.017724616,0.023248034,-0.009026315,0.030479547,-0.0035383375,0.01615751
1,20170613-0900-PLENARY-13-de_20170613-15:40:15_14,3.9799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_489/audio_9.wav,-484.0155,73.94752,12.385794,33.371,-34.704807,-19.63182,-18.492476,-21.305405,-23.40367,-5.177616,-10.164245,-6.098423,-12.109412,0.74274755,-0.02856751,-0.12170644,0.09749756,-0.0972674,0.02286629,-0.07399563,-0.106659785,-0.09421532,0.0103649255,-0.001706859,0.022746764,-0.012466406,0.145,0.08267845,-0.015475977,-0.0041396916,-0.018393911,-0.0025238134,-0.028105838,-0.039807584,-0.025093658,0.007826929,-0.011132354,-0.0026845713,0.0025263384
5,20120509-0900-PLENARY-13-de_20120509-17:25:16_1,2.75975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_407/audio_5.wav,-392.24332,100.117256,-18.802038,26.922596,-8.505507,-17.041615,-17.601128,-10.96218,-16.0119,-9.27934,-5.1993575,-7.346494,-9.629787,-0.26544553,-0.00067265827,0.14314575,0.1604687,0.07841938,-0.18132986,-0.008183437,-0.22783159,0.0025521673,-0.11974133,0.038816243,-0.04589212,-0.007320219,-0.082252316,0.026176246,0.037898503,0.011626472,0.027785514,0.022613052,0.03176772,0.037138484,-0.024016801,-0.030574363,-0.0051412256,0.006414571,-0.030526383
1,20091214-0900-PLENARY-14-de_20091214-22:23:49_4,8.39925,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_171/audio_11.wav,-427.0634,72.20392,-5.9822884,37.26592,-17.657253,-15.776589,-6.207859,-15.715146,-12.1700325,-5.971629,-12.1775,3.8219936,-13.6618395,-0.3084722,0.06571227,-0.025748571,-0.15208773,-0.04680573,0.07089804,0.0606067,0.006102603,0.06587411,0.04964351,-0.00016339563,-0.007334019,0.010689263,-0.04390188,0.043798298,0.0005729846,-0.011756117,-0.0031257165,0.00671628,0.011856534,0.011410215,0.008420901,0.013760744,-0.008286672,-0.004700752,-0.0049339915
1,20120202-0900-PLENARY-7-de_20120202-10:49:30_9,9.04,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_360/audio_1.wav,-411.99164,83.82631,-19.25917,31.298578,-7.6924853,-15.708772,-27.449192,-9.156341,-7.5016785,-12.709408,-4.0956583,-8.195753,-9.332045,0.01355697,0.019860165,0.024531053,0.0021123348,0.0077506704,0.019200444,-0.014139936,0.005305937,-0.002086199,0.015426131,-0.00067472405,0.008514381,-0.012213295,-0.009618187,0.011859919,-0.004724158,-0.011209388,0.004254341,0.012819514,0.0057665557,-0.007484344,-0.004600396,-0.0039076614,9.425674e-05,-0.0007801931,0.0005121331
5,20140226-0900-PLENARY-16-de_20140226-15:25:20_14,9.28,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_198/audio_2.wav,-469.53647,81.94698,-34.31722,30.45693,-35.897076,-15.015709,-26.572569,-10.266096,-9.750263,-6.524054,-9.85807,1.6518755,-15.387597,-0.33753222,-0.058617868,0.078605175,-0.04875851,0.077444114,0.023696514,0.029816475,0.017497413,-0.0047771917,0.019411655,-0.0567341,0.003230816,-0.03216176,-0.006599769,-0.009437208,0.03037416,-0.0070135365,0.022247318,0.0054010535,0.0069412165,0.019400585,0.005158767,0.008409838,0.0020736258,0.0034881758,-0.011805577
5,20170613-0900-PLENARY-14-de_20170613-17:39:49_10,6.878875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_458/audio_10.wav,-410.82794,68.05094,-8.585714,33.826756,-25.583513,-18.938221,-18.602764,-10.400353,-17.416805,-7.747272,-17.371134,4.345024,-16.293266,-0.23087302,0.010256457,0.03759037,0.092718266,0.03587138,0.012686846,-0.013630573,0.020062713,-0.057609648,-0.026100669,-0.026992032,-0.035012163,0.018594116,0.0774181,0.03571559,-0.002463776,0.012813801,0.029209211,-0.038565,-0.00957206,-0.016825218,-0.00018455539,-0.0031409347,-0.028669454,0.0011017184,0.014163438
1,20181003-0900-PLENARY-de_20181003-17:50:25_9,3.3594375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_373/audio_5.wav,-526.8075,42.03447,21.654907,39.776318,-32.2784,-30.556961,-15.47361,-3.8091395,-22.924212,-2.4514909,-13.2862625,-3.3669198,-21.887083,0.4549942,0.20687719,0.03376084,0.16971748,0.095214136,-0.111590326,-0.022861596,-0.053214345,-0.04092555,-0.08884735,-0.017998207,0.03486911,-0.011295056,0.14443505,-0.14559856,0.07245513,0.022985647,-0.0108840745,0.040753998,0.027734172,0.01021349,0.01419266,-0.033767536,0.013795299,0.013658394,-0.0054730093
5,20160511-0900-PLENARY-15-de_20160511-17:52:18_5,3.0794375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_91/audio_11.wav,-469.10025,72.74812,-31.991283,47.708305,-32.384937,2.3461924,-39.685482,-1.1429267,-25.64474,1.5146972,-20.474041,-4.3889275,-14.058366,-0.6653279,-0.22478533,-0.026950192,-0.14444426,-0.059756193,0.05491197,0.19700365,-0.076137915,0.0027259341,0.11102471,0.05470277,-0.007900476,-0.067752294,0.023583747,0.0068785124,0.054833293,0.0011566351,0.0005911124,0.0029301737,0.008569112,-0.0039009925,0.02265876,-0.016935194,0.011942609,0.011595384,0.035192102
5,20100519-0900-PLENARY-3-de_20100519-10:00:30_14,8.9995,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_260/audio_8.wav,-358.8878,79.57224,-1.0951393,23.412682,-4.850059,-13.842928,-6.3239007,-4.7828565,-14.514018,-3.2439263,-6.2364883,0.3018222,-12.681554,-0.24983673,0.04337538,0.038640443,-0.032273177,0.004904094,0.0009116491,0.008777605,-0.0007102935,0.001819199,0.012987317,0.017987201,0.0061347093,-0.005122651,-0.008168692,-0.04522355,0.016409032,-0.0094498675,0.0076382128,0.0013814915,0.0029785563,-0.0009814543,0.002096439,-0.00077443046,-0.003349896,0.005284645,-0.009815467
5,20170613-0900-PLENARY-18-de_20170613-21:49:16_0,1.33975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_595/audio_3.wav,-616.9051,29.34488,-30.392132,40.95624,-19.894949,-2.0840745,-23.499817,-7.7507515,6.2274075,-4.1289344,-6.7303658,6.068611,-1.5544443,-0.19213411,-0.35545006,0.37858728,0.32188186,0.022176486,0.004643618,0.033167314,-0.24449123,0.027045071,-0.021577017,0.071912274,0.02908684,0.0443228,0.15274617,-0.0498171,-0.18428376,-0.16715913,0.13659525,-0.054221895,0.085389934,0.03726565,-0.082333826,-0.093909405,-0.07193278,0.050807804,0.028702289
5,20180613-0900-PLENARY-19-de_20180613-18:05:20_5,9.5989375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_35/audio_9.wav,-477.95328,59.83596,4.2918096,32.22764,-24.176199,-14.59236,-27.257532,-7.6096444,-17.04037,-8.860459,-15.979135,-3.5711725,-16.468523,0.1359383,-0.17646854,-0.068198554,0.014731348,0.019295562,-0.02664846,-0.039490476,-0.007833221,-0.0078015286,0.018460015,-0.001200825,-0.012695636,-0.0054454426,-0.06662071,-0.01826076,0.007298728,0.024193244,0.031467393,0.028490786,0.0057447096,0.0065631936,0.019189177,0.010000953,0.009258335,0.0012525648,0.0060752383
1,20170313-0900-PLENARY-9-de_20170313-17:24:10_10,5.1189375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_377/audio_5.wav,-395.05817,70.786354,-16.646954,15.380771,-40.937603,-12.814415,-28.473194,-18.175495,-14.136391,-10.361439,-11.507086,-7.4754972,-11.5327635,-0.11805746,-0.06868231,-0.01899691,-0.09726277,-0.011000197,0.019566227,-0.06523208,-0.030294823,0.02338074,0.026949761,0.041497394,-0.025737986,0.0104594845,-0.086281955,-0.030160714,-0.021052763,-0.051611446,-0.014160211,0.03923969,0.011657335,0.014264753,-0.003055309,0.015769545,-0.0018727686,-0.013888089,-0.012377244
1,20090203-0900-PLENARY-4-de_20090203-10:59:33_2,8.3386875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_32/audio_4.wav,-371.19336,103.46115,-31.149492,35.701637,-22.047012,-17.744576,-22.001274,-7.086894,-29.513002,13.972348,-20.91821,8.053447,-8.228786,-0.118685864,-0.10822737,-0.00157386,-0.033103667,-0.02659102,0.064835325,-0.020748591,0.018462712,0.014108482,-0.0037829378,0.065080665,-0.029882649,0.021689165,-0.08567614,-0.015072034,0.007804857,-0.01571609,-0.0045910715,0.02542294,0.026312983,0.015285801,0.03260372,0.01085879,0.02219493,-0.011383178,0.02915789
5,20160526-0900-PLENARY-3-de_20160526-08:49:59_4,6.34,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_246/audio_11.wav,-546.17114,93.45101,22.318817,29.595232,-60.881397,9.637725,-23.280483,-11.521929,-27.015701,-3.3054118,-17.225008,6.5652857,-17.179913,-0.16900682,-0.12337579,-0.009239179,-0.056789123,-0.048024006,-0.018618993,0.019757578,0.0077025495,0.00332808,0.032536976,0.007920234,0.021677596,0.032206442,-0.09438897,0.0019276146,0.008777165,-0.04486776,0.011450628,0.0132460585,0.032277074,-0.0026310359,0.005610824,0.018103568,0.011190512,0.009678697,0.0067945565
5,20110913-0900-PLENARY-18-de_20110913-23:06:06_17,3.2199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_254/audio_3.wav,-460.71933,69.59951,6.9932942,33.910175,5.099696,-15.875364,-11.827745,0.34425205,-19.56954,11.78413,-15.90498,5.4438105,-8.58902,0.027770333,0.025729856,-0.20061472,0.20609075,-0.02101602,-0.11950704,-0.061622478,0.031219056,-0.056342266,0.033949673,-0.012518599,0.046230085,0.060273584,-0.15964355,0.33060777,-0.02077442,0.05689153,0.080149636,0.015812408,-0.04379867,-0.0117963245,-0.019801259,-0.035197567,-0.070882,0.015461581,-0.016218932
2,20180611-0900-PLENARY-10-de_20180611-17:49:21_11,8.7799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_253/audio_6.wav,-435.9957,40.724453,-8.687193,43.01038,-38.396515,-21.738487,-10.999704,-31.599997,-7.0705895,-10.785859,-18.246988,-2.5314884,-14.485414,0.39078328,-0.022792764,-0.071900964,0.042086042,-0.0649092,-0.023761531,-0.049442556,-0.018900795,0.010478139,-0.0033053614,-0.014144662,-0.022799408,0.0038070765,0.10495088,0.016248848,-0.0064230463,0.016133526,-0.005364796,-0.011439936,-0.015425267,-0.009445366,-0.006423541,-0.0024599703,-0.010166484,-0.007143317,-0.015659362
1,20141021-0900-PLENARY-14-de_20141021-20:59:39_5,9.078875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_115/audio_11.wav,-474.89062,86.82347,-27.526651,45.0845,-24.564169,-14.309863,-25.377169,-3.8018222,-18.543219,-2.4096668,-14.208651,-0.89551383,-14.251103,-0.20585945,-0.12525932,0.016629668,-0.006748939,-0.021374486,-0.013522824,-0.017363396,0.019739395,0.016365731,0.01224593,-0.014085142,0.009358784,0.017384112,-0.049204174,-0.0046072784,0.044784915,-0.00777352,0.006001859,0.013767281,0.021119004,-0.0003575449,-0.0048318445,-0.01092067,0.008089164,-0.016451534,-0.016577875
2,20151026-0900-PLENARY-10-de_20151026-17:27:08_20,4.8999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_268/audio_4.wav,-373.98795,95.86877,-57.782948,44.76961,-26.959415,-27.528543,-23.342224,-18.0027,-28.60432,1.6784724,-27.93176,-2.6139576,-13.549201,-0.18069698,-0.23483342,-0.10952122,0.06538293,-0.08502647,-0.023235554,0.011476801,-0.06187236,0.06626488,0.028206518,-0.050961178,0.028910462,0.007004111,-0.013524468,-0.02663578,0.011482691,-0.0155633325,-0.046634708,-0.04009599,0.049571425,-0.014863333,0.012105591,0.0031679417,-0.0028293405,0.011128741,0.007876916
1,20170214-0900-PLENARY-13-de_20170214-16:02:35_20,3.96,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_456/audio_7.wav,-449.75003,32.55275,-12.1292,18.614014,-48.09692,-23.342796,-19.963703,-9.329115,-9.826343,-12.207484,-9.875429,-9.894408,-5.4229083,-0.7356809,-0.16306967,0.03933188,-0.1778532,0.12574019,0.016685544,0.02369217,0.008479654,0.06064776,0.048025377,0.053079206,0.05053933,0.03008858,-0.1079901,-0.009737085,0.06751265,-0.0065339315,0.054508198,0.046754163,0.041441407,0.010834368,0.01802407,0.025891405,-0.020573685,0.0021714491,-6.373283e-05
2,20121120-0900-PLENARY-11-de_20121120-19:11:09_3,4.04,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_417/audio_0.wav,-350.9946,87.30201,-17.995544,10.641042,-15.750852,-31.642641,-5.8564887,-13.929123,-20.032345,-0.28794652,-17.545637,7.5731516,-16.422237,-0.5712375,-0.035001215,0.21311224,0.03320357,0.041522764,0.15284707,0.035990387,0.1424681,0.066447616,-0.016720844,0.08314949,-0.009741461,0.03929365,0.18107447,-0.06554997,0.011680595,-0.06274289,-0.030686425,-0.0022679553,-0.060184997,-0.007339581,-0.0064806268,0.012408494,0.014373021,-0.018447772,-0.0138209555
2,20151215-0900-PLENARY-14-de_20151215-20:25:34_14,7.079875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_557/audio_11.wav,-455.33853,97.684166,-45.295406,59.451378,-40.12729,-28.157204,-11.082303,-25.771572,-16.66298,-1.6104975,-19.835886,2.469052,-13.675693,0.07770631,-0.03959797,-0.049754154,0.006331083,-0.009508257,0.015310934,-0.025830436,-0.015256309,-0.031817596,-0.025151215,-0.015532584,-0.012121164,0.0003114043,-0.011708066,-0.0070318086,0.017922105,-0.0037606072,-0.0015340666,-0.00396428,-0.02166326,0.009855423,0.011103697,0.004267265,-0.0026975533,0.00857944,0.007986111
5,20140415-0900-PLENARY-6-de_20140415-10:50:15_10,7.04,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_342/audio_8.wav,-464.5019,89.355965,-13.662467,50.00251,-13.564313,-7.47126,-34.931816,10.442563,-28.134054,1.879103,-17.720747,-2.5363026,-2.9383852,0.061091885,0.024857564,-0.03501215,-0.018410493,0.0011443713,-0.0069108517,0.009136752,0.0028221577,0.0014699029,0.017672034,-0.0142805055,-0.012324189,-0.00038605547,0.07275696,0.0002177908,-0.055418782,-0.0008982841,0.0011737336,-0.016243003,-0.002730885,0.008498905,-0.0064285253,-0.015944693,-0.026667997,-0.011020427,-0.0076099103
2,20151202-0900-PLENARY-14-de_20151202-21:47:22_4,3.59975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_295/audio_4.wav,-515.99316,90.56934,-25.445179,32.331326,-45.94502,-11.864133,-37.352474,-8.797327,-22.852785,-4.650817,-14.665968,-3.3030765,-16.319773,-0.6134962,-0.21133885,0.13041344,0.10019295,0.11061689,-0.006080752,-0.1786352,0.10648275,0.013084915,0.0036230935,-0.006154601,0.0028176785,0.10371269,0.016200118,-0.0069879703,0.12486731,0.0056943786,0.06566198,0.011577717,0.0011011441,0.051628027,0.00807947,-0.01939663,0.056083575,0.0045337477,0.048850086
5,20170704-0900-PLENARY-18-de_20170704-19:08:10_2,7.0,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_84/audio_0.wav,-476.71872,50.422455,-18.522303,30.315386,-29.872057,-35.539978,-12.170329,-21.804125,-12.949757,-7.048001,-13.568351,0.04028808,-11.165326,-0.22480212,-0.10364824,0.16026591,0.13852681,0.1271094,0.0496473,-0.03815507,0.024363419,0.026364282,-0.012910922,0.010975828,0.021979839,-0.0072561554,0.24367964,0.08679541,0.05380114,0.0042941547,0.021279356,0.023725824,0.008152949,0.0050756657,-0.009782583,0.0017746518,0.0036812653,0.015959736,0.02502615
