lang,speaker_id,audio_id,raw_text,normalized_text,duration_sec,sample_rate,audio_path
de,124825,20170214-0900-PLENARY-13-de_20170214-16:02:35_20,Die einheitliche europäische Währung ist gescheitert. Europa ist schön.,die einheitliche europäische währung ist gescheitert. europa ist schön.,3.96,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_456/audio_7.wav
fr,1909,20121120-0900-PLENARY-11-de_20121120-19:11:09_3,"Die Lehre ist erst einmal, dass wir andere Unternehmensverfassungen brauchen.",die lehre ist erst einmal dass wir andere unternehmensverfassungen brauchen.,4.04,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_417/audio_0.wav
fr,4262,20151215-0900-PLENARY-14-de_20151215-20:25:34_14,Wir müssen auch für die globalen Herausforderungen mehr und mehr zusammenarbeiten für Frieden und Entwicklung in der Welt.,wir müssen auch für die globalen herausforderungen mehr und mehr zusammenarbeiten für frieden und entwicklung in der welt.,7.079875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_557/audio_11.wav
it,111014,20140415-0900-PLENARY-6-de_20140415-10:50:15_10,Gleichwohl weisen alle oder zumindest die meisten Versorgungsdienstleistungen gemeinsame Elemente auf.,gleichwohl weisen alle oder zumindest die meisten versorgungsdienstleistungen gemeinsame elemente auf.,7.04,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_342/audio_8.wav
fr,96780,20151202-0900-PLENARY-14-de_20151202-21:47:22_4,"Sie haben uns geantwortet, und ich möchte mich dafür ausdrücklich bedanken.",sie haben uns geantwortet und ich möchte mich dafür ausdrücklich bedanken.,3.59975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_295/audio_4.wav
it,96780,20170704-0900-PLENARY-18-de_20170704-19:08:10_2,"Wo waren wir vielleicht auch nicht so erfolgreich, wie wir es uns vorgenommen haben, und wollen es vielleicht auch nicht schönreden und sollten es auch nicht schönreden?",wo waren wir vielleicht auch nicht so erfolgreich wie wir es uns vorgenommen haben und wollen es vielleicht auch nicht schönreden und sollten es auch nicht schönreden?,7.0,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_84/audio_0.wav
it,96840,20150211-0900-PLENARY-3-de_20150211-11:04:57_10,"Die zweite Bitte ist, sagen Sie umgekehrt auch, welche Sanktionen wann aufgehoben werden, wenn es substanzielle Fortschritte gibt.",die zweite bitte ist sagen sie umgekehrt auch welche sanktionen wann aufgehoben werden wenn es substanzielle fortschritte gibt.,9.8799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_34/audio_0.wav
it,97014,20170404-0900-PLENARY-16-de_20170404-17:41:37_9,"40 Leute aufzustocken, und es zeigt sich, dass hier die Rekrutierung offenbar recht langsam stattfindet.",fünfundvierzig leute aufzustocken und es zeigt sich dass hier die rekrutierung offenbar recht langsam stattfindet.,7.639875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_499/audio_9.wav
fr,124839,20170516-0900-PLENARY-16-de_20170516-17:46:42_14,Ein wichtiger Aspekt der internationalen Unterstützung wurde von Papst Franziskus bei seinem letzten Besuch in Ägypten deutlich gemacht.,ein wichtiger aspekt der internationalen unterstützung wurde von papst franziskus bei seinem letzten besuch in ägypten deutlich gemacht.,6.339625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_263/audio_7.wav
de,28229,20150211-0900-PLENARY-3-de_20150211-09:35:11_22,Das ist inakzeptabel.,das ist inakzeptabel.,1.64,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_414/audio_11.wav
fr,1849,20190311-0900-PLENARY-de_20190311-21:53:50_13,Einen Wermutstropfen gibt es jedoch.,einen wermutstropfen gibt es jedoch.,2.44,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_3/audio_10.wav
de,96734,20150211-0900-PLENARY-13-de_20150211-19:25:25_11,Wir brauchen ein europäisches Seenotrettungsprogramm!,wir brauchen ein europäisches seenotrettungsprogramm!,3.019625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_278/audio_1.wav
de,2341,20110914-0900-PLENARY-12-de_20110914-19:30:32_10,sondern zur weiteren Radikalisierung in der Region leistet.,sondern zur weiteren radikalisierung in der region leistet.,3.37975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_278/audio_3.wav
it,1914,20100907-0900-PLENARY-11-de_20100907-19:23:44_22,"Dort also, wo es jetzt richtig losgeht mit den Mittelanforderungen aus den Regionen minus eine Milliarde.",dort also wo es jetzt richtig losgeht mit den mittelanforderungen aus den regionen minus eine milliarde.,7.3599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_72/audio_6.wav
de,36209,20091214-0900-PLENARY-14-de_20091214-22:43:17_11,"Und die Auffassung dieses deutschen Instituts ist von keinem anderen wissenschaftlichen Institut in Europa geteilt worden, von keinem anderen!",und die auffassung dieses deutschen instituts ist von keinem anderen wissenschaftlichen institut in europa geteilt worden von keinem anderen!,7.46,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_357/audio_8.wav
de,4238,20100209-0900-PLENARY-5-de_20100209-14:00:38_20,"Das ist nicht tauglich für das Europa, das wir brauchen, von dem wir träumen.",das ist nicht tauglich für das europa das wir brauchen von dem wir träumen.,3.2399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_499/audio_4.wav
de,1911,20091125-0900-PLENARY-5-de_20091125-09:33:09_28,Und die Kommission muss jetzt zusammengestellt werden.,und die kommission muss jetzt zusammengestellt werden.,3.0199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_345/audio_4.wav
de,2295,20120118-0900-PLENARY-8-de_20120118-10:48:47_34,Und das kann auch nur geschehen und auch das möchte ich ganz klar und deutlich sagen wenn wir Ökologie und Arbeitskräfte und Beschäftigungspolitik verbinden.,und das kann auch nur geschehen und auch das möchte ich ganz klar und deutlich sagen wenn wir ökologie und arbeitskräfte und beschäftigungspolitik verbinden.,7.6789375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_410/audio_7.wav
it,28233,20180205-0900-PLENARY-15-de_20180205-19:39:02_5,Das ist die eigentliche Konsequenz aus dem Skandal.,das ist die eigentliche konsequenz aus dem skandal.,3.079625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_546/audio_5.wav
de,101462,20100921-0900-PLENARY-3-de_20100921-10:30:50_12,"Dann sind wir auch in vier oder fünf Jahren glaubwürdig, um mit den Mitgliedstaaten und der Öffentlichkeit über eine Weiterentwicklung der Rechtsgrundlagen zu sprechen.",dann sind wir auch in vier oder fünf jahren glaubwürdig um mit den mitgliedstaaten und der öffentlichkeit über eine weiterentwicklung der rechtsgrundlagen zu sprechen.,9.64,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_329/audio_11.wav
de,28229,20191022-0900-PLENARY-de_20191022-11:59:28_31,"Europa, der Kontinent der Demokratie, des Rechtsstaats.",europa der kontinent der demokratie des rechtsstaats.,2.5599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_572/audio_11.wav
it,96844,20150114-0900-PLENARY-8-de_20150114-17:44:53_14,"EUR in der Gas und Ölindustrie verschwunden Geld, das dieses Land dringend braucht, um gerechte Verhältnisse herzustellen.",eur in der gas und ölindustrie verschwunden geld das dieses land dringend braucht um gerechte verhältnisse herzustellen.,9.97925,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_352/audio_6.wav
it,96772,20111117-0900-PLENARY-7-de_20111117-13:15:28_4,"Genau da schlagen auch zwei Seelen in meiner Brust, denn das eine darf das andere natürlich nicht ausschließen.",genau da schlagen auch zwei seelen in meiner brust denn das eine darf das andere natürlich nicht ausschließen.,6.0799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_265/audio_1.wav
it,197412,20190918-0900-PLENARY-de_20190918-17:50:18_11,Auch das ist keine gute Idee.,auch das ist keine gute idee.,1.7199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_168/audio_6.wav
fr,28252,20101006-0900-PLENARY-10-de_20101006-16:47:45_7,"Aber wie gesagt, Sicherheit geht auf jeden Fall vor. Ich sehe hier drei Handlungsfelder. Erstens Wo müssen wir die EU Rechtslage anpassen?",aber wie gesagt sicherheit geht auf jeden fall vor. ich sehe hier drei handlungsfelder. erstens wo müssen wir die eu rechtslage anpassen?,8.0199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_202/audio_11.wav
it,96728,20181211-0900-PLENARY-de_20181211-19:37:05_3,"Trotz vieler Errungenschaften im Bereich der Menschenrechte verzeichnen wir heute wieder starke Angriffe auf die Grundrechte, die Menschenwürde und auch den Multilateralismus.",trotz vieler errungenschaften im bereich der menschenrechte verzeichnen wir heute wieder starke angriffe auf die grundrechte die menschenwürde und auch den multilateralismus.,9.8999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_429/audio_6.wav
fr,124935,20190212-0900-PLENARY-de_20190212-15:15:01_4,die letzten Häuserkämpfe kurdischer Truppen und ihrer Verbündeten könnten in den nächsten Stunden die letzten Gebiete dort erobern.,die letzten häuserkämpfe kurdischer truppen und ihrer verbündeten könnten in den nächsten stunden die letzten gebiete dort erobern.,7.539375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_286/audio_8.wav
de,132191,20201007-0900-PLENARY-de_20201007-16:12:52_7,Vor zwei Wochen ließ die EZB den digitalen Euro als Warenzeichen registrieren.,vor zwei wochen ließ die ezb den digitalen euro als warenzeichen registrieren.,4.9195,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_399/audio_4.wav
it,4282,20100908-0900-PLENARY-20-de_20100908-22:29:37_36,"Wir müssen nicht alles nachmachen, was die USA uns vormachen, bei aller transatlantischen Freundschaft!",wir müssen nicht alles nachmachen was die usa uns vormachen bei aller transatlantischen freundschaft!,5.179875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_165/audio_8.wav
fr,111014,20170301-0900-PLENARY-12-de_20170301-18:43:25_3,"Ich würde mir nicht nur Gedanken machen, wie der Umsiedlungsprozess beschleunigt werden kann, sondern vor allem, wie man zwischenzeitlich die Bedingungen für die Kinder verbessern kann.",ich würde mir nicht nur gedanken machen wie der umsiedlungsprozess beschleunigt werden kann sondern vor allem wie man zwischenzeitlich die bedingungen für die kinder verbessern kann.,9.99875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_138/audio_5.wav
it,125024,20170613-0900-PLENARY-13-de_20170613-15:36:56_10,"Viel wichtiger sind eine verantwortungsvolle Haushaltspolitik, Maßnahmen, die Wachstum und Beschäftigung schaffen.",viel wichtiger sind eine verantwortungsvolle haushaltspolitik maßnahmen die wachstum und beschäftigung schaffen.,5.359625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_522/audio_1.wav
de,101462,20101214-0900-PLENARY-15-de_20101214-22:22:59_13,Sind wir dazu fähig?,sind wir dazu fähig?,0.98,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_336/audio_2.wav
de,96831,20150520-0900-PLENARY-26-de_20150520-22:25:43_7,Aber jetzt darf es endlich keine Ausreden mehr geben.,aber jetzt darf es endlich keine ausreden mehr geben.,3.7595,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_459/audio_4.wav
fr,1911,20131118-0900-PLENARY-11-de_20131118-17:29:57_28,"Wird das angenommen, sind alle anderen Änderungsanträge hinfällig.",wird das angenommen sind alle anderen änderungsanträge hinfällig.,3.54,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_622/audio_3.wav
de,96741,20100120-0900-PLENARY-10-de_20100120-16:22:55_6,Wir brauchen dringend Klimagerechtigkeit für die gesamte Menschheit.,wir brauchen dringend klimagerechtigkeit für die gesamte menschheit.,4.0199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_351/audio_5.wav
de,111026,20120418-0900-PLENARY-10-de_20120418-12:45:18_4,"Das fundamentalste Recht, das Europa entwickelt hat, ist die Anerkennung des Rechts auf Leben.",das fundamentalste recht das europa entwickelt hat ist die anerkennung des rechts auf leben.,6.52,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_182/audio_2.wav
it,96833,20130417-0900-PLENARY-7-de_20130417-13:18:31_1,Liebe Kolleginnen und Kollegen!,liebe kolleginnen und kollegen!,1.2998125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_494/audio_3.wav
fr,96870,20151006-0900-PLENARY-12-de_20151006-16:15:41_20,"Also, ich muss sagen, ich habe damals hier nichts mitbekommen, und das ist etwas, was einen auch erschrecken kann, dass wir das nicht gewusst haben.",also ich muss sagen ich habe damals hier nichts mitbekommen und das ist etwas was einen auch erschrecken kann dass wir das nicht gewusst haben.,5.4399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_624/audio_3.wav
de,96833,20150519-0900-PLENARY-10-de_20150519-16:42:12_5,Alljährlich kämpft der Haushaltsausschuss dieses Hauses weitgehend einig um die Finanzierung der zivilen Prioritäten des Europäischen Parlaments.,alljährlich kämpft der haushaltsausschuss dieses hauses weitgehend einig um die finanzierung der zivilen prioritäten des europäischen parlaments.,8.2799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_290/audio_4.wav
it,96981,20170314-0900-PLENARY-6-de_20170314-13:18:11_2,"Also eine klare Anlassgesetzgebung, ein Aktionismus, wo man bewusst Jäger, Schützen und Sammler treffen wollte.",also eine klare anlassgesetzgebung ein aktionismus wo man bewusst jäger schützen und sammler treffen wollte.,9.159375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_215/audio_10.wav
it,28220,20131022-0900-PLENARY-16-de_20131022-17:41:31_12,"Ich weiß nicht, womit wir das verdient haben, vielleicht werden Sie uns das nachher nochmals erklären.",ich weiß nicht womit wir das verdient haben vielleicht werden sie uns das nachher nochmals erklären.,4.66,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_27/audio_6.wav
fr,124815,20171003-0900-PLENARY-11-de_20171003-16:25:32_8,"Europa ist entschlossen, Kinderehen weltweit zu bekämpfen so steht es geschrieben.",europa ist entschlossen kinderehen weltweit zu bekämpfen so steht es geschrieben.,5.7594375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_283/audio_3.wav
de,190518,20180115-0900-PLENARY-18-de_20180115-23:08:00_4,"Beides geht mit dieser Regelung nicht, und das wissen sie.",beides geht mit dieser regelung nicht und das wissen sie.,2.9396875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_452/audio_11.wav
de,28229,20140715-0900-PLENARY-4-de_20140715-11:03:12_33,"Schulden schaffen keine Zukunft, Schulden zerstören Zukunft.",schulden schaffen keine zukunft schulden zerstören zukunft.,3.2800625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_286/audio_7.wav
de,96769,20131119-0900-PLENARY-1-de_20131119-09:10:47_13,"Die wichtigsten Fonds Strukturfonds, Kohäsionsfonds werden am schärfsten gekürzt und zusammengestrichen.",die wichtigsten fonds strukturfonds kohäsionsfonds werden am schärfsten gekürzt und zusammengestrichen.,7.679375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_450/audio_3.wav
it,111014,20180228-0900-PLENARY-15-de_20180228-17:05:01_5,"Wie immer man zum Spitzenkandidatenprinzip stehen mag es ist auf jeden Fall ein wesentlicher Beitrag dazu, Verantwortlichkeit herzustellen.",wie immer man zum spitzenkandidatenprinzip stehen mag es ist auf jeden fall ein wesentlicher beitrag dazu verantwortlichkeit herzustellen.,8.99875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_123/audio_7.wav
de,96932,20140311-0900-PLENARY-15-de_20140311-18:33:38_8,Stichpunkte Die Verfahrensrechte müssen weiter ausgebaut und harmonisiert werden.,stichpunkte die verfahrensrechte müssen weiter ausgebaut und harmonisiert werden.,5.5995625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_607/audio_9.wav
de,1928,20150309-0900-PLENARY-11-de_20150309-20:06:24_0,"Frau Präsidentin, Frau Kommissarin, Herr Berichterstatter!",frau präsidentin frau kommissarin herr berichterstatter!,3.42,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_216/audio_0.wav
it,28220,20111115-0900-PLENARY-10-de_20111115-16:47:44_3,"Ich frage mich, wie viele Jahre wir noch mit diesem Zustand weitermachen, wo wir nie etwas ändern. Deshalb meine herzliche und dringende Bitte, genau an diesem Punkt aktiv zu werden.",ich frage mich wie viele jahre wir noch mit diesem zustand weitermachen wo wir nie etwas ändern. deshalb meine herzliche und dringende bitte genau an diesem punkt aktiv zu werden.,8.68,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_151/audio_0.wav
de,28223,20140225-0900-PLENARY-3-de_20140225-11:06:04_8,"Wer tritt denn in Deutschland von den Kollegen, die sich gerade geäußert haben, dafür ein und sagt Wir brauchen noch mehr Solidarität über das hinaus, was wir schon erreicht haben.",wer tritt denn in deutschland von den kollegen die sich gerade geäußert haben dafür ein und sagt wir brauchen noch mehr solidarität über das hinaus was wir schon erreicht haben.,8.299375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_446/audio_6.wav
fr,28252,20111115-0900-PLENARY-10-de_20111115-16:15:06_13,"Die Kommission traut sich nicht, mit dem Finger darauf zu zeigen, wo es wirklich weh tut.",die kommission traut sich nicht mit dem finger darauf zu zeigen wo es wirklich weh tut.,4.3799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_556/audio_4.wav
fr,96842,20130611-0900-PLENARY-16-de_20130611-16:53:47_9,,abschließend will ich dazu sagen dass alle mitgliedstaaten sich bitte daran halten müssen gemäß ihrer größe die flüchtlinge aufzunehmen denn das ist ihre pflicht und schuldigkeit.,9.22,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_19/audio_9.wav
it,28248,20171213-0900-PLENARY-4-de_20171213-09:59:05_13,Deshalb wird unsere Rolle hier im Parlament auch entscheidend sein.,deshalb wird unsere rolle hier im parlament auch entscheidend sein.,3.2799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_21/audio_4.wav
